12	12	11	11	11	9	21	4	16	13	18	23	1	20	12	19	3	14	24	2	22	17	6	8	15	10	5	7
5	2	11	1	2	12	23	6	14	7	1	19	15	16	5	20	10	17	13	21	8	11	24	18	3	9	4	22
1	3	11	3	7	24	3	13	10	8	4	20	22	18	1	9	17	21	16	14	2	5	12	19	6	11	23	15
1	1	11	11	2	12	3	23	24	17	20	21	5	11	1	18	10	16	8	6	22	9	7	19	13	15	4	14
3	3	11	11	22	5	8	7	14	23	19	16	13	11	3	21	1	6	15	24	9	12	20	2	18	10	17	4
11	11	11	11	10	17	2	23	4	13	16	14	3	12	11	19	5	6	22	7	24	20	1	8	18	15	21	9
12	9	11	15	15	20	23	19	4	2	7	1	21	10	12	14	13	17	9	5	18	16	6	3	22	24	11	8
19	19	11	11	7	3	15	21	8	10	12	2	22	24	19	23	9	17	20	13	18	1	5	16	6	11	4	14
1	1	11	11	11	13	23	4	18	16	8	14	21	6	1	15	24	22	17	12	10	19	20	7	3	9	5	2
17	17	11	11	2	22	4	16	20	18	6	7	15	19	17	8	5	9	24	23	21	12	10	13	11	14	3	1
23	23	11	11	12	22	6	1	14	17	9	24	4	3	23	10	2	16	21	11	7	13	5	18	20	8	19	15
24	24	11	11	11	15	5	12	22	16	21	14	2	1	24	4	8	6	23	3	20	17	10	19	13	7	18	9
21	21	11	11	9	6	3	12	2	17	23	11	14	7	21	1	19	4	13	8	5	20	10	16	24	22	15	18
18	18	11	11	14	22	5	9	8	20	24	21	13	7	18	3	1	19	15	17	6	11	12	16	23	4	10	2
15	15	11	11	3	19	16	4	2	7	13	10	24	1	15	17	8	20	9	6	5	21	22	12	11	14	18	23
21	6	11	17	11	9	3	5	19	8	17	14	16	13	21	15	12	23	18	4	6	10	22	24	7	1	20	2
8	8	11	11	10	19	24	23	16	7	9	13	22	6	8	20	11	21	1	12	15	3	18	5	17	2	4	14
20	7	11	18	14	13	3	5	16	23	24	15	6	21	20	11	12	18	19	2	4	7	8	22	10	17	9	1
17	17	11	11	20	8	7	13	15	11	4	1	6	21	17	3	10	23	12	16	24	2	5	19	14	22	9	18
7	2	11	12	21	24	23	16	22	18	19	5	12	6	7	2	10	20	15	14	1	3	17	9	4	11	13	8
8	8	11	11	18	6	17	5	24	16	10	9	15	1	8	14	19	13	21	2	12	20	4	11	22	3	7	23
8	8	11	11	4	14	5	20	10	23	3	11	16	7	8	24	18	9	1	19	17	12	21	22	2	13	6	15
9	9	11	11	10	24	17	21	12	4	16	1	2	3	9	11	20	6	14	19	7	15	22	18	5	8	13	23
20	20	11	11	18	11	1	24	3	13	16	17	2	6	20	19	23	9	12	21	7	10	5	8	22	14	15	4
21	21	11	11	6	24	3	2	1	18	12	20	23	15	21	19	9	8	17	16	10	22	13	14	5	7	11	4
6	6	11	11	3	21	23	1	12	11	9	16	4	13	6	2	19	5	24	20	18	22	7	10	15	14	17	8
15	14	11	8	13	6	18	1	16	12	9	14	19	17	15	5	7	20	3	11	4	23	8	10	22	24	2	21
22	22	11	11	12	17	4	9	3	16	1	13	6	19	22	15	11	10	14	23	18	8	5	21	2	7	24	20
11	3	11	16	15	22	7	24	23	21	17	14	18	20	11	19	6	8	4	3	16	13	12	1	9	10	2	5
24	24	11	11	22	9	20	13	7	12	2	18	10	5	24	17	8	15	21	11	16	4	23	3	14	19	1	6
2	2	11	11	1	13	17	14	24	21	16	10	23	3	2	12	7	9	5	15	20	22	6	8	18	19	4	11
24	3	11	18	15	11	9	2	8	22	5	6	10	14	24	16	1	20	23	13	18	3	4	17	7	21	12	19
14	14	11	11	11	17	13	15	20	9	2	10	18	1	14	24	4	3	16	23	22	19	7	21	5	12	6	8
20	20	11	11	15	5	2	3	10	17	8	13	6	4	20	24	7	1	22	18	21	9	12	19	11	16	14	23
1	1	11	11	18	16	11	12	14	22	8	20	19	9	1	7	2	13	6	15	4	10	5	21	24	23	3	17
